Brand,Date,Expiry,Floor,Lease Start,Parent Group,Sales Category,Tcode,Unit,GLA,Sales
Max,7/1/2017,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,369291
Max,7/1/2018,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,377565
Max,6/1/2017,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,451824
Max,6/1/2018,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,486558
Max,3/1/2017,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,376890
Max,3/1/2018,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,377543
Max,5/1/2017,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,408335
Max,5/1/2018,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,370063
Max,11/1/2017,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,424241
Max,11/1/2018,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,353049
Max,10/1/2017,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,318927
Max,10/1/2018,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,250096
Max,9/1/2017,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,265559
Max,9/1/2018,,Ground Floor,10/4/2019,Landmark Group,Unisex Fashion,t0000761,L0-047,1048,310855
moustache,4/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,4/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,8/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,8/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,276673
moustache,12/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,12/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,314411
moustache,2/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,2/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,1/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,1/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,7/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,7/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,224314
moustache,6/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,6/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,9372
moustache,3/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,3/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,5/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,5/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,11/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,11/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,178081
moustache,10/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,10/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,168827
moustache,9/1/2017,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,0
moustache,9/1/2018,6/29/2021,Ground Floor,6/30/2018,Others,Unisex Fashion,t0116385,L0-015,533,152780
Pepe Jeans,4/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,0
Pepe Jeans,4/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,18922
Pepe Jeans,8/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,37889
Pepe Jeans,8/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,35340
Pepe Jeans,12/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,46245
Pepe Jeans,12/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,33975
Pepe Jeans,2/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,0
Pepe Jeans,2/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,27386
Pepe Jeans,1/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,0
Pepe Jeans,1/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,32984
Pepe Jeans,7/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,39790
Pepe Jeans,7/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,37498
Pepe Jeans,6/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,41733
Pepe Jeans,6/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,29336
Pepe Jeans,3/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,0
Pepe Jeans,3/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,21246
Pepe Jeans,5/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,44563
Pepe Jeans,5/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,16610
Pepe Jeans,11/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,33134
Pepe Jeans,11/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,28209
Pepe Jeans,10/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,23207
Pepe Jeans,10/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,13356
Pepe Jeans,9/1/2017,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,16728
Pepe Jeans,9/1/2018,5/2/2020,Ground Floor,5/2/2020,Others,Unisex Fashion,t0108408,L0-088,165,23325
RIVER WOODS,4/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,45476
RIVER WOODS,4/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,18673
RIVER WOODS,8/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,37456
RIVER WOODS,8/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,15504
RIVER WOODS,12/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,46436
RIVER WOODS,12/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,8147
RIVER WOODS,2/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,14900
RIVER WOODS,2/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,23768
RIVER WOODS,1/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,26664
RIVER WOODS,1/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,37340
RIVER WOODS,7/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,31182
RIVER WOODS,7/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,13114
RIVER WOODS,6/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,28334
RIVER WOODS,6/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,15298
RIVER WOODS,3/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,30007
RIVER WOODS,3/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,23563
RIVER WOODS,5/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,30764
RIVER WOODS,5/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,11470
RIVER WOODS,11/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,50477
RIVER WOODS,11/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,11032
RIVER WOODS,10/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,40870
RIVER WOODS,10/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,14310
RIVER WOODS,9/1/2017,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,15711
RIVER WOODS,9/1/2018,1/31/2019,First Floor,1/31/2019,Others,Unisex Fashion,t0000727,L1-086,109,23239
SOCKS,4/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,20307
SOCKS,4/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,14531
SOCKS,8/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,26934
SOCKS,8/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,18948
SOCKS,12/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,42728
SOCKS,12/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,29213
SOCKS,2/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,18895
SOCKS,2/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,20451
SOCKS,1/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,28152
SOCKS,1/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,23621
SOCKS,7/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,24083
SOCKS,7/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,18673
SOCKS,6/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,22202
SOCKS,6/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,19480
SOCKS,3/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,16074
SOCKS,3/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,13358
SOCKS,5/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,21363
SOCKS,5/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,15591
SOCKS,11/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,23149
SOCKS,11/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,21872
SOCKS,10/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,20663
SOCKS,10/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,11667
SOCKS,9/1/2017,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,18566
SOCKS,9/1/2018,9/16/2019,First Floor,9/16/2019,Fashion Intimates,Unisex Fashion,t0000767,L1-047,44,13844
SPORT E LOISIR,4/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,4/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,8/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,8/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,12/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,12/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,2/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,2
SPORT E LOISIR,2/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,1/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,116906
SPORT E LOISIR,1/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,7/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,7/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,6/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,6/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,3/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,3/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,5/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,5/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,11/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,11/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,10/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,10/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,9/1/2017,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
SPORT E LOISIR,9/1/2018,2/10/2017,Ground Floor,2/10/2017,Others,Unisex Fashion,t0000750,,191,0
TED BAKER LONDON,4/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,73576
TED BAKER LONDON,4/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,42433
TED BAKER LONDON,8/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,103674
TED BAKER LONDON,8/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,32181
TED BAKER LONDON,12/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,49042
TED BAKER LONDON,12/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,51309
TED BAKER LONDON,2/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,69528
TED BAKER LONDON,2/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,19345
TED BAKER LONDON,1/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,71118
TED BAKER LONDON,1/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,23282
TED BAKER LONDON,7/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,124066
TED BAKER LONDON,7/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,57830
TED BAKER LONDON,6/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,90874
TED BAKER LONDON,6/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,58342
TED BAKER LONDON,3/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,78225
TED BAKER LONDON,3/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,22326
TED BAKER LONDON,5/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,72905
TED BAKER LONDON,5/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,48229
TED BAKER LONDON,11/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,34217
TED BAKER LONDON,11/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,30607
TED BAKER LONDON,10/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,23464
TED BAKER LONDON,10/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,36895
TED BAKER LONDON,9/1/2017,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,44358
TED BAKER LONDON,9/1/2018,12/31/2018,Second Floor,12/31/2018,Others,Unisex Fashion,t0000826,L2-068,196,18750
TOM TAILOR,4/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,47102
TOM TAILOR,4/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,48343
TOM TAILOR,8/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,81695
TOM TAILOR,8/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,67519
TOM TAILOR,12/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,135905
TOM TAILOR,12/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,104646
TOM TAILOR,2/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,80299
TOM TAILOR,2/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,84444
TOM TAILOR,1/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,106272
TOM TAILOR,1/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,106272
TOM TAILOR,7/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,61930
TOM TAILOR,7/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,50580
TOM TAILOR,6/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,72212
TOM TAILOR,6/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,84193
TOM TAILOR,3/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,42678
TOM TAILOR,3/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,65014
TOM TAILOR,5/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,45236
TOM TAILOR,5/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,45313
TOM TAILOR,11/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,76318
TOM TAILOR,11/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,62088
TOM TAILOR,10/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,61364
TOM TAILOR,10/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,41266
TOM TAILOR,9/1/2017,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,58845
TOM TAILOR,9/1/2018,1/31/2022,Ground Floor,2/1/2019,Others,Unisex Fashion,t0000688,L0-087,172,42441
Tommy Hilfiger,4/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,67500
Tommy Hilfiger,4/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,66935
Tommy Hilfiger,8/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,80843
Tommy Hilfiger,8/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,128770
Tommy Hilfiger,12/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,109325
Tommy Hilfiger,12/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,113329
Tommy Hilfiger,2/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,61279
Tommy Hilfiger,2/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,75908
Tommy Hilfiger,1/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,79655
Tommy Hilfiger,1/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,78075
Tommy Hilfiger,7/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,98145
Tommy Hilfiger,7/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,127486
Tommy Hilfiger,6/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,75360
Tommy Hilfiger,6/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,90678
Tommy Hilfiger,3/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,60996
Tommy Hilfiger,3/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,58506
Tommy Hilfiger,5/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,58270
Tommy Hilfiger,5/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,56880
Tommy Hilfiger,11/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,49936
Tommy Hilfiger,11/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,57777
Tommy Hilfiger,10/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,53294
Tommy Hilfiger,10/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,61629
Tommy Hilfiger,9/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,52200
Tommy Hilfiger,9/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Unisex Fashion,t0000776,L2-052,155,55331
Top Shop,4/1/2017,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,128002
Top Shop,4/1/2018,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,88554
Top Shop,8/1/2017,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,127977
Top Shop,8/1/2018,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,181333
Top Shop,12/1/2017,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,121902
Top Shop,12/1/2018,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,125829
Top Shop,2/1/2017,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,87452
Top Shop,2/1/2018,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,72376
Top Shop,1/1/2017,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,121544
Top Shop,1/1/2018,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,71755
Top Shop,7/1/2017,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,200553
Top Shop,7/1/2018,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,223460
Top Shop,6/1/2017,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,152076
Top Shop,6/1/2018,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,227130
Top Shop,3/1/2017,2/28/2019,First Floor,2/28/2019,Al Shaya,Unisex Fashion,t0000820,L1-038,602,125072
